ELEMENT_ID,County,SCIENTIFIC_NAME,COMMON_NAME,EL_CATEGORY,STATE_STATUS,US_STATUS
14230,Ottawa,Adlumia fungosa,Climbing fumitory,Plant,SC,
12351,Ottawa,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Ottawa,Alasmidonta viridis,Slippershell,Animal,T,
364991,Ottawa,Boechera dentata,Rock cress,Plant,T,
19854,Ottawa,Bombus affinis,Rusty-patched bumble bee,Animal,SC,LE
10942,Ottawa,Buteo lineatus,Red-shouldered hawk,Animal,T,
15157,Ottawa,Carex davisii,Davis's sedge,Plant,SC,
15253,Ottawa,Carex seorsa,Sedge,Plant,T,
19587,Ottawa,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
13485,Ottawa,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11126,Ottawa,Cistothorus palustris,Marsh wren,Animal,SC,
11488,Ottawa,Clemmys guttata,Spotted turtle,Animal,T,
11499,Ottawa,Clonophis kirtlandii,Kirtland's snake,Animal,E,
14920,Ottawa,Collinsia verna,Blue-eyed Mary,Plant,SC,
11279,Ottawa,Coregonus artedi,Lake herring or Cisco,Animal,T,
19941,Ottawa,Corispermum pallasii,Pallas' bugseed,Plant,SC,
12356,Ottawa,Cyclonaias tuberculata,Purple wartyback,Animal,T,
15324,Ottawa,Eleocharis tricostata,Three-ribbed spike rush,Plant,T,
11490,Ottawa,Emydoidea blandingii,Blanding's turtle,Animal,SC,
13917,Ottawa,Euonymus atropurpureus,Wahoo,Plant,SC,
14097,Ottawa,Euphorbia commutata,Tinted spurge,Plant,T,
12038,Ottawa,Euxoa aurulenta,Dune cutworm,Animal,SC,
10951,Ottawa,Falco columbarius,Merlin,Animal,T,
10952,Ottawa,Falco peregrinus,Peregrine falcon,Animal,E,PS:LE
12529,Ottawa,Fontigens nickliniana,Watercress snail,Animal,SC,
15511,Ottawa,Galearis spectabilis,Showy orchis,Plant,T,
10937,Ottawa,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15035,Ottawa,Hybanthus concolor,Green violet,Plant,SC,
13963,Ottawa,Hypericum gentianoides,Gentian-leaved St. John's-wort,Plant,SC,
13691,Ottawa,Jeffersonia diphylla,Twinleaf,Plant,SC,
15395,Ottawa,Juncus brachycarpus,Short-fruited rush,Plant,T,
12371,Ottawa,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Ottawa,Lasmigona costata,Flutedshell,Animal,SC,
12376,Ottawa,Ligumia recta,Black sandshell,Animal,E,
13723,Ottawa,Lithospermum latifolium,Broad-leaved puccoon,Plant,SC,
15942,Ottawa,Lycopodiella subappressa,Northern appressed clubmoss,Plant,SC,
13726,Ottawa,Mertensia virginica,Virginia bluebells,Plant,E,
14431,Ottawa,Morus rubra,Red mulberry,Plant,T,
11356,Ottawa,Moxostoma carinatum,River redhorse,Animal,T,
14432,Ottawa,Nelumbo lutea,American lotus,Plant,T,
11319,Ottawa,Notropis dorsalis,Bigmouth shiner,Animal,SC,
11326,Ottawa,Notropis texanus,Weed shiner,Animal,X,
10885,Ottawa,Nycticorax nycticorax,Black-crowned night-heron,Animal,SC,
12377,Ottawa,Obliquaria reflexa,Threehorn wartyback,Animal,E,
12378,Ottawa,Obovaria olivaria,Hickorynut,Animal,E,
13373,Ottawa,Panax quinquefolius,Ginseng,Plant,T,
11429,Ottawa,Perimyotis subflavus,Eastern pipistrelle,Animal,SC,
12404,Ottawa,Pisidium cruciatum,Ornamanted peaclam,Animal,SC,
19851,Ottawa,Pisidium simplex,A fingernail clam,Animal,SC,
12381,Ottawa,Pleurobema sintoxia,Round pigtoe,Animal,SC,
15753,Ottawa,Poa paludigena,Bog bluegrass,Plant,T,
12383,Ottawa,Potamilus alatus,Pink heelsplitter,Animal,SC,
12384,Ottawa,Potamilus ohiensis,Pink papershell,Animal,T,
14283,Ottawa,Proserpinaca pectinata,Mermaid-weed,Plant,E,
14428,Ottawa,Pterospora andromedea,Pine-drops,Plant,T,
14348,Ottawa,Pycnanthemum verticillatum,Whorled mountain mint,Plant,SC,
12354,Ottawa,Pyganodon subgibbosa,Round lake floater,Animal,T,
10967,Ottawa,Rallus elegans,King rail,Animal,E,
14630,Ottawa,Ranunculus ambigens,Spearwort,Plant,T,
14421,Ottawa,Rhexia mariana,Maryland meadow beauty,Plant,T,
14422,Ottawa,Rhexia virginica,Meadow beauty,Plant,SC,
11195,Ottawa,Setophaga citrina,Hooded warbler,Animal,SC,
11175,Ottawa,Setophaga dominica,Yellow-throated warbler,Animal,T,
15382,Ottawa,Sisyrinchium atlanticum,Atlantic blue-eyed-grass,Plant,T,
14184,Ottawa,Strophostyles helvula,Trailing wild Bean,Plant,SC,
11493,Ottawa,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
12391,Ottawa,Toxolasma parvum,Lilliput,Animal,E,
15481,Ottawa,Trillium nivale,Snow trillium,Plant,T,
12392,Ottawa,Truncilla donaciformis,Fawnsfoot,Animal,T,
12393,Ottawa,Truncilla truncata,Deertoe,Animal,SC,
12424,Ottawa,Utterbackia imbecillis,Paper pondshell,Animal,SC,
12395,Ottawa,Villosa iris,Rainbow,Animal,SC,
15796,Ottawa,Zizania aquatica,Wild rice,Plant,T,
11270,Presque Isle,Acipenser fulvescens,Lake sturgeon,Animal,T,
14230,Presque Isle,Adlumia fungosa,Climbing fumitory,Plant,SC,
12352,Presque Isle,Alasmidonta viridis,Slippershell,Animal,T,
12247,Presque Isle,Appalachia arcana,Secretive locust,Animal,SC,
12506,Presque Isle,Appalachina sayanus,Spike-lip crater,Animal,SC,
13675,Presque Isle,Arnoglossum plantagineum,Prairie indian-plantain,Plant,SC,
14115,Presque Isle,Astragalus neglectus,Cooper's milk vetch,Plant,SC,
11555,Presque Isle,Brychius hungerfordi,Hungerford's crawling water beetle,Animal,E,LE
10942,Presque Isle,Buteo lineatus,Red-shouldered hawk,Animal,T,
15499,Presque Isle,Calypso bulbosa,Calypso or fairy-slipper,Plant,T,
15243,Presque Isle,Carex richardsonii,Richardson's sedge,Plant,SC,
15251,Presque Isle,Carex scirpoidea,Bulrush sedge,Plant,T,
13482,Presque Isle,Cirsium hillii,Hill's thistle,Plant,SC,
13485,Presque Isle,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
15506,Presque Isle,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
14052,Presque Isle,Drosera anglica,English sundew,Plant,SC,
15308,Presque Isle,Eleocharis engelmannii,Engelmann's spike rush,Plant,SC,
12357,Presque Isle,Elliptio complanata,Eastern elliptio,Animal,SC,
11490,Presque Isle,Emydoidea blandingii,Blanding's turtle,Animal,SC,
10862,Presque Isle,Gavia immer,Common loon,Animal,T,
11489,Presque Isle,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Presque Isle,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
11278,Presque Isle,Hiodon tergisus,Mooneye,Animal,T,
11673,Presque Isle,Incisalia henrici,Henry's elfin,Animal,T,
15374,Presque Isle,Iris lacustris,Dwarf lake iris,Plant,T,LT
15407,Presque Isle,Juncus militaris,Bayonet rush,Plant,T,
11150,Presque Isle,Lanius ludovicianus migrans,Migrant loggerhead shrike,Animal,E,
12371,Presque Isle,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Presque Isle,Lasmigona costata,Flutedshell,Animal,SC,
12375,Presque Isle,Ligumia nasuta,Eastern pondmussel,Animal,E,
11427,Presque Isle,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
11316,Presque Isle,Notropis anogenus,Pugnose shiner,Animal,E,
10934,Presque Isle,Pandion haliaetus,Osprey,Animal,SC,
12563,Presque Isle,Physella magnalacustris,Great Lakes physa,Animal,SC,
14383,Presque Isle,Pinguicula vulgaris,Butterwort,Plant,SC,
15819,Presque Isle,Potamogeton hillii,Hill's pondweed,Plant,T,
14428,Presque Isle,Pterospora andromedea,Pine-drops,Plant,T,
11588,Presque Isle,Pyrgus wyandot,Grizzled skipper,Animal,SC,
13756,Presque Isle,Rorippa aquatica,Lake cress,Plant,T,
11178,Presque Isle,Setophaga discolor,Prairie warbler,Animal,E,
11177,Presque Isle,Setophaga kirtlandii,Kirtland's warbler,Animal,E,LE
11519,Presque Isle,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
13632,Presque Isle,Solidago houghtonii,Houghton's goldenrod,Plant,T,LT
12124,Presque Isle,Somatochlora hineana,Hine's emerald dragonfly,Animal,E,LE
11039,Presque Isle,Sterna hirundo,Common tern,Animal,T,
13654,Presque Isle,Tanacetum huronense,Lake Huron tansy,Plant,T,
12268,Presque Isle,Trimerotropis huroniana,Lake Huron locust,Animal,T,
12351,Roscommon,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Roscommon,Alasmidonta viridis,Slippershell,Animal,T,
12247,Roscommon,Appalachia arcana,Secretive locust,Animal,SC,
12017,Roscommon,Brachionycha borealis,Boreal brachionyncha,Animal,SC,
10942,Roscommon,Buteo lineatus,Red-shouldered hawk,Animal,T,
15499,Roscommon,Calypso bulbosa,Calypso or fairy-slipper,Plant,T,
11043,Roscommon,Chlidonias niger,Black tern,Animal,SC,
19587,Roscommon,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
13482,Roscommon,Cirsium hillii,Hill's thistle,Plant,SC,
11488,Roscommon,Clemmys guttata,Spotted turtle,Animal,T,
11279,Roscommon,Coregonus artedi,Lake herring or Cisco,Animal,T,
10965,Roscommon,Coturnicops noveboracensis,Yellow rail,Animal,T,
15506,Roscommon,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
11490,Roscommon,Emydoidea blandingii,Blanding's turtle,Animal,SC,
364996,Roscommon,Festuca altaica,Rough fescue,Plant,T,
10971,Roscommon,Gallinula galeata,Common gallinule,Animal,T,PS
10862,Roscommon,Gavia immer,Common loon,Animal,T,
11489,Roscommon,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Roscommon,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
10877,Roscommon,Ixobrychus exilis,Least bittern,Animal,T,
12372,Roscommon,Lasmigona costata,Flutedshell,Animal,SC,
12375,Roscommon,Ligumia nasuta,Eastern pondmussel,Animal,E,
12376,Roscommon,Ligumia recta,Black sandshell,Animal,E,
11946,Roscommon,Merolonche dolli,Doll's merolonche,Animal,SC,
11425,Roscommon,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Roscommon,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
11319,Roscommon,Notropis dorsalis,Bigmouth shiner,Animal,SC,
10934,Roscommon,Pandion haliaetus,Osprey,Animal,SC,
12563,Roscommon,Physella magnalacustris,Great Lakes physa,Animal,SC,
19753,Roscommon,Physella parkeri,Broadshoulder physa,Animal,T,
14754,Roscommon,Prunus umbellata,Alleghany or Sloe plum,Plant,SC,
10967,Roscommon,Rallus elegans,King rail,Animal,E,
11177,Roscommon,Setophaga kirtlandii,Kirtland's warbler,Animal,E,LE
11519,Roscommon,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
12553,Roscommon,Stagnicola contracta,Deepwater pondsnail,Animal,E,
12395,Roscommon,Villosa iris,Rainbow,Animal,SC,
12351,Saginaw,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Saginaw,Alasmidonta viridis,Slippershell,Animal,T,
11221,Saginaw,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Saginaw,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
10876,Saginaw,Botaurus lentiginosus,American bittern,Animal,SC,
11043,Saginaw,Chlidonias niger,Black tern,Animal,SC,
10938,Saginaw,Circus cyaneus,Northern harrier,Animal,SC,
11126,Saginaw,Cistothorus palustris,Marsh wren,Animal,SC,
11488,Saginaw,Clemmys guttata,Spotted turtle,Animal,T,
19816,Saginaw,Diarrhena obovata,Beak grass,Plant,T,
12357,Saginaw,Elliptio complanata,Eastern elliptio,Animal,SC,
11490,Saginaw,Emydoidea blandingii,Blanding's turtle,Animal,SC,
12365,Saginaw,Epioblasma triquetra,Snuffbox,Animal,E,LE
10952,Saginaw,Falco peregrinus,Peregrine falcon,Animal,E,PS:LE
15511,Saginaw,Galearis spectabilis,Showy orchis,Plant,T,
10971,Saginaw,Gallinula galeata,Common gallinule,Animal,T,PS
11489,Saginaw,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Saginaw,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15517,Saginaw,Isotria verticillata,Whorled pogonia,Plant,T,
13691,Saginaw,Jeffersonia diphylla,Twinleaf,Plant,SC,
12371,Saginaw,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Saginaw,Lasmigona costata,Flutedshell,Animal,SC,
12375,Saginaw,Ligumia nasuta,Eastern pondmussel,Animal,E,
12376,Saginaw,Ligumia recta,Black sandshell,Animal,E,
11326,Saginaw,Notropis texanus,Weed shiner,Animal,X,
12377,Saginaw,Obliquaria reflexa,Threehorn wartyback,Animal,E,
12378,Saginaw,Obovaria olivaria,Hickorynut,Animal,E,
11505,Saginaw,Pantherophis gloydi,Eastern fox snake,Animal,T,
11503,Saginaw,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11408,Saginaw,Percina copelandi,Channel darter,Animal,E,
11410,Saginaw,Percina shumardi,River darter,Animal,E,
15534,Saginaw,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,Saginaw,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12383,Saginaw,Potamilus alatus,Pink heelsplitter,Animal,SC,
12384,Saginaw,Potamilus ohiensis,Pink papershell,Animal,T,
11185,Saginaw,Protonotaria citrea,Prothonotary warbler,Animal,SC,
12385,Saginaw,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
14349,Saginaw,Pycnanthemum pilosum,Hairy mountain mint,Plant,T,
10967,Saginaw,Rallus elegans,King rail,Animal,E,
11519,Saginaw,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
12391,Saginaw,Toxolasma parvum,Lilliput,Animal,E,
12393,Saginaw,Truncilla truncata,Deertoe,Animal,SC,
12424,Saginaw,Utterbackia imbecillis,Paper pondshell,Animal,SC,
12425,Saginaw,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Saginaw,Villosa iris,Rainbow,Animal,SC,
11242,Saginaw,Xanthocephalus xanthocephalus,Yellow-headed blackbird,Animal,SC,
14230,Sanilac,Adlumia fungosa,Climbing fumitory,Plant,SC,
12351,Sanilac,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Sanilac,Alasmidonta viridis,Slippershell,Animal,T,
11397,Sanilac,Ammocrypta pellucida,Eastern sand darter,Animal,T,
11221,Sanilac,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Sanilac,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
11126,Sanilac,Cistothorus palustris,Marsh wren,Animal,SC,
11490,Sanilac,Emydoidea blandingii,Blanding's turtle,Animal,SC,
12364,Sanilac,Epioblasma torulosa rangiana,Northern riffleshell,Animal,E,LE
10951,Sanilac,Falco columbarius,Merlin,Animal,T,
12367,Sanilac,Lampsilis fasciola,Wavyrayed lampmussel,Animal,T,
12371,Sanilac,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Sanilac,Lasmigona costata,Flutedshell,Animal,SC,
12379,Sanilac,Obovaria subrotunda,Round hickorynut,Animal,E,
12381,Sanilac,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12385,Sanilac,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
10967,Sanilac,Rallus elegans,King rail,Animal,E,
12388,Sanilac,Simpsonaias ambigua,Salamander mussel,Animal,E,
11208,Sanilac,Spiza americana,Dickcissel,Animal,SC,
11241,Sanilac,Sturnella neglecta,Western meadowlark,Animal,SC,
12424,Sanilac,Utterbackia imbecillis,Paper pondshell,Animal,SC,
12395,Sanilac,Villosa iris,Rainbow,Animal,SC,
10941,Schoolcraft,Accipiter gentilis,Northern goshawk,Animal,SC,PS
11270,Schoolcraft,Acipenser fulvescens,Lake sturgeon,Animal,T,
12352,Schoolcraft,Alasmidonta viridis,Slippershell,Animal,T,
15495,Schoolcraft,Amerorchis rotundifolia,Small round-leaved orchis,Plant,E,
11220,Schoolcraft,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
15875,Schoolcraft,Asplenium viride,Green spleenwort,Plant,SC,
11704,Schoolcraft,Boloria frigga,Frigga fritillary,Animal,SC,
10942,Schoolcraft,Buteo lineatus,Red-shouldered hawk,Animal,T,
15499,Schoolcraft,Calypso bulbosa,Calypso or fairy-slipper,Plant,T,
15113,Schoolcraft,Carex albolutescens,Sedge,Plant,T,
15220,Schoolcraft,Carex nigra,Black sedge,Plant,E,
15224,Schoolcraft,Carex novae-angliae,New England sedge,Plant,T,
10978,Schoolcraft,Charadrius melodus,Piping plover,Animal,E,LE
19587,Schoolcraft,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
13485,Schoolcraft,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
14615,Schoolcraft,Clematis occidentalis,Purple clematis,Plant,SC,
14919,Schoolcraft,Collinsia parviflora,Small blue-eyed Mary,Plant,T,
11279,Schoolcraft,Coregonus artedi,Lake herring or Cisco,Animal,T,
10965,Schoolcraft,Coturnicops noveboracensis,Yellow rail,Animal,T,
15618,Schoolcraft,Danthonia intermedia,Wild oat grass,Plant,SC,
13793,Schoolcraft,Draba cana,Ashy whitlow grass,Plant,T,
14052,Schoolcraft,Drosera anglica,English sundew,Plant,SC,
15315,Schoolcraft,Eleocharis nitida,Slender spike rush,Plant,E,
12357,Schoolcraft,Elliptio complanata,Eastern elliptio,Animal,SC,
11490,Schoolcraft,Emydoidea blandingii,Blanding's turtle,Animal,SC,
12482,Schoolcraft,Euconulus alderi,A land snail (no common name),Animal,T,
10957,Schoolcraft,Falcipennis canadensis,Spruce grouse,Animal,SC,
10951,Schoolcraft,Falco columbarius,Merlin,Animal,T,
10862,Schoolcraft,Gavia immer,Common loon,Animal,T,
11489,Schoolcraft,Glyptemys insculpta,Wood turtle,Animal,SC,
12483,Schoolcraft,Guppya sterkii,Sterki's granule,Animal,E,
10937,Schoolcraft,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15938,Schoolcraft,Huperzia selago,Fir clubmoss,Plant,SC,
15374,Schoolcraft,Iris lacustris,Dwarf lake iris,Plant,T,LT
10877,Schoolcraft,Ixobrychus exilis,Least bittern,Animal,T,
15415,Schoolcraft,Juncus vaseyi,Vasey's rush,Plant,T,
14563,Schoolcraft,Littorella uniflora,American shore-grass,Plant,SC,
11425,Schoolcraft,Myotis lucifugus,Little brown bat,Animal,SC,
14276,Schoolcraft,Myriophyllum farwellii,Farwell's water milfoil,Plant,T,
15520,Schoolcraft,Neottia auriculata,Auricled twayblade,Plant,SC,
13616,Schoolcraft,Packera indecora,Northern ragwort,Plant,T,
10934,Schoolcraft,Pandion haliaetus,Osprey,Animal,SC,
13599,Schoolcraft,Petasites sagittatus,Sweet coltsfoot,Plant,T,
15720,Schoolcraft,Piptatherum canadense,Canada rice grass,Plant,T,
12451,Schoolcraft,Planogyra asteriscus,Eastern flat-whorl,Animal,SC,
11689,Schoolcraft,Plebejus idas nabokovi,Northern blue,Animal,T,
11721,Schoolcraft,Polygonia gracilis,Hoary comma,Animal,SC,
15812,Schoolcraft,Potamogeton confervoides,Alga pondweed,Plant,SC,
14428,Schoolcraft,Pterospora andromedea,Pine-drops,Plant,T,
10967,Schoolcraft,Rallus elegans,King rail,Animal,E,
14809,Schoolcraft,Rubus acaulis,Dwarf raspberry,Plant,E,
15360,Schoolcraft,Schoenoplectus torreyi,Torrey's bulrush,Plant,SC,
11178,Schoolcraft,Setophaga discolor,Prairie warbler,Animal,E,
11177,Schoolcraft,Setophaga kirtlandii,Kirtland's warbler,Animal,E,LE
13632,Schoolcraft,Solidago houghtonii,Houghton's goldenrod,Plant,T,LT
12125,Schoolcraft,Somatochlora incurvata,Incurvate emerald,Animal,SC,
12418,Schoolcraft,Sphaerium fabale,River fingernail clam,Animal,SC,
13908,Schoolcraft,Stellaria longipes,Stitchwort,Plant,SC,
11039,Schoolcraft,Sterna hirundo,Common tern,Animal,T,
13654,Schoolcraft,Tanacetum huronense,Lake Huron tansy,Plant,T,
15350,Schoolcraft,Trichophorum clintonii,Clinton's bulrush,Plant,SC,
12268,Schoolcraft,Trimerotropis huroniana,Lake Huron locust,Animal,T,
10962,Schoolcraft,Tympanuchus phasianellus,Sharp-tailed grouse,Animal,SC,
14075,Schoolcraft,Vaccinium cespitosum,Dwarf bilberry,Plant,T,
12438,Schoolcraft,Vertigo elatior,Tapered vertigo,Animal,SC,
12448,Schoolcraft,Vertigo hubrichti,Hubricht's vertigo,Animal,E,
12449,Schoolcraft,Vertigo paradoxa,Mystery vertigo,Animal,SC,
12351,Shiawassee,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Shiawassee,Alasmidonta viridis,Slippershell,Animal,T,
13317,Shiawassee,Angelica venenosa,Hairy angelica,Plant,SC,
14118,Shiawassee,Baptisia lactea,White or prairie false indigo,Plant,SC,
11693,Shiawassee,Calephelis mutica,Swamp metalmark,Animal,SC,
15878,Shiawassee,Dennstaedtia punctilobula,Hay-scented fern,Plant,T,
11490,Shiawassee,Emydoidea blandingii,Blanding's turtle,Animal,SC,
15511,Shiawassee,Galearis spectabilis,Showy orchis,Plant,T,
13691,Shiawassee,Jeffersonia diphylla,Twinleaf,Plant,SC,
15415,Shiawassee,Juncus vaseyi,Vasey's rush,Plant,T,
12371,Shiawassee,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Shiawassee,Lasmigona costata,Flutedshell,Animal,SC,
12487,Shiawassee,Mesomphix cupreus,Copper button,Animal,SC,
11452,Shiawassee,Microtus pinetorum,Woodland vole,Animal,SC,
11316,Shiawassee,Notropis anogenus,Pugnose shiner,Animal,E,
14565,Shiawassee,Plantago cordata,Heart-leaved plantain,Plant,E,
12381,Shiawassee,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12385,Shiawassee,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
12436,Shiawassee,Pupilla muscorum,Widespread column,Animal,SC,
15360,Shiawassee,Schoenoplectus torreyi,Torrey's bulrush,Plant,SC,
11519,Shiawassee,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
11698,Shiawassee,Speyeria idalia,Regal fritillary,Animal,E,
15350,Shiawassee,Trichophorum clintonii,Clinton's bulrush,Plant,SC,
15481,Shiawassee,Trillium nivale,Snow trillium,Plant,T,
12425,Shiawassee,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Shiawassee,Villosa iris,Rainbow,Animal,SC,
11270,St. Clair,Acipenser fulvescens,Lake sturgeon,Animal,T,
10848,St. Clair,Acris blanchardi,Blanchard's cricket frog,Animal,T,
14903,St. Clair,Agalinis gattingeri,Gattinger's gerardia,Plant,E,
14905,St. Clair,Agalinis skinneriana,Skinner's gerardia,Plant,E,
12351,St. Clair,Alasmidonta marginata,Elktoe,Animal,SC,
12352,St. Clair,Alasmidonta viridis,Slippershell,Animal,T,
11397,St. Clair,Ammocrypta pellucida,Eastern sand darter,Animal,T,
11221,St. Clair,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,St. Clair,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
15569,St. Clair,Aristida longespica,Three-awned grass,Plant,T,
13384,St. Clair,Asclepias purpurascens,Purple milkweed,Plant,T,
13386,St. Clair,Asclepias sullivantii,Sullivant's milkweed,Plant,T,
14113,St. Clair,Astragalus canadensis,Canadian milk vetch,Plant,T,
14118,St. Clair,Baptisia lactea,White or prairie false indigo,Plant,SC,
15577,St. Clair,Beckmannia syzigachne,Slough grass,Plant,T,
10876,St. Clair,Botaurus lentiginosus,American bittern,Animal,SC,
10942,St. Clair,Buteo lineatus,Red-shouldered hawk,Animal,T,
13958,St. Clair,Callitriche heterophylla,Large water starwort,Plant,T,
13782,St. Clair,Cardamine maxima,Large toothwort,Plant,T,
15168,St. Clair,Carex festucacea,Fescue sedge,Plant,SC,
15210,St. Clair,Carex lupuliformis,False hop sedge,Plant,T,
15234,St. Clair,Carex platyphylla,Broad-leaved sedge,Plant,E,
14214,St. Clair,Castanea dentata,American chestnut,Plant,E,
19780,St. Clair,Cerastium velutinum,Field Chickweed,Plant,X,
11043,St. Clair,Chlidonias niger,Black tern,Animal,SC,
19587,St. Clair,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
13482,St. Clair,Cirsium hillii,Hill's thistle,Plant,SC,
11126,St. Clair,Cistothorus palustris,Marsh wren,Animal,SC,
11488,St. Clair,Clemmys guttata,Spotted turtle,Animal,T,
14046,St. Clair,Cuscuta indecora,Dodder,Plant,SC,
12356,St. Clair,Cyclonaias tuberculata,Purple wartyback,Animal,T,
15507,St. Clair,Cypripedium candidum,White lady slipper,Plant,T,
14128,St. Clair,Dalea purpurea,Purple prairie clover,Plant,X,
19816,St. Clair,Diarrhena obovata,Beak grass,Plant,T,
15633,St. Clair,Dichanthelium leibergii,Leiberg's panic grass,Plant,T,
11570,St. Clair,Dorydiella kansana,Leafhopper,Animal,SC,
13797,St. Clair,Draba reptans,Creeping whitlow grass,Plant,T,
11490,St. Clair,Emydoidea blandingii,Blanding's turtle,Animal,SC,
12365,St. Clair,Epioblasma triquetra,Snuffbox,Animal,E,LE
13917,St. Clair,Euonymus atropurpureus,Wahoo,Plant,SC,
10951,St. Clair,Falco columbarius,Merlin,Animal,T,
10952,St. Clair,Falco peregrinus,Peregrine falcon,Animal,E,PS:LE
15336,St. Clair,Fimbristylis puberula,Chestnut sedge,Plant,X,
11563,St. Clair,Flexamia reflexa,Leafhopper,Animal,SC,
15511,St. Clair,Galearis spectabilis,Showy orchis,Plant,T,
10971,St. Clair,Gallinula galeata,Common gallinule,Animal,T,PS
14242,St. Clair,Gentiana alba,White gentian,Plant,E,
14248,St. Clair,Gentianella quinquefolia,Stiff gentian,Plant,T,
15901,St. Clair,Gymnocarpium robertianum,Limestone oak fern,Plant,T,
10937,St. Clair,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
13540,St. Clair,Helianthus mollis,Downy sunflower,Plant,T,
11278,St. Clair,Hiodon tergisus,Mooneye,Animal,T,
14625,St. Clair,Hydrastis canadensis,Goldenseal,Plant,T,
13963,St. Clair,Hypericum gentianoides,Gentian-leaved St. John's-wort,Plant,SC,
10877,St. Clair,Ixobrychus exilis,Least bittern,Animal,T,
13691,St. Clair,Jeffersonia diphylla,Twinleaf,Plant,SC,
15395,St. Clair,Juncus brachycarpus,Short-fruited rush,Plant,T,
15410,St. Clair,Juncus scirpoides,Scirpus-like rush,Plant,T,
12367,St. Clair,Lampsilis fasciola,Wavyrayed lampmussel,Animal,T,
12371,St. Clair,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,St. Clair,Lasmigona costata,Flutedshell,Animal,SC,
12375,St. Clair,Ligumia nasuta,Eastern pondmussel,Animal,E,
12376,St. Clair,Ligumia recta,Black sandshell,Animal,E,
15338,St. Clair,Lipocarpha micrantha,Dwarf-bulrush,Plant,SC,
13722,St. Clair,Lithospermum incisum,Narrow-leaved puccoon,Plant,X,
13723,St. Clair,Lithospermum latifolium,Broad-leaved puccoon,Plant,SC,
15943,St. Clair,Lycopodiella margueritae,Northern prostrate clubmoss,Plant,T,
15942,St. Clair,Lycopodiella subappressa,Northern appressed clubmoss,Plant,SC,
11341,St. Clair,Macrhybopsis storeriana,Silver chub,Animal,SC,
11356,St. Clair,Moxostoma carinatum,River redhorse,Animal,T,
11316,St. Clair,Notropis anogenus,Pugnose shiner,Animal,E,
